Date,Open,High,Low,Close,Adj Close,Volume,Day,Month,Year,Quarter
15-03-2024,166,168.699997,153.600006,161,161,108719847,15,3,2024,Q1
14-03-2024,161.25,171.399994,160.600006,170.350006,170.350006,25912125,14,3,2024,Q1
13-03-2024,173,173.899994,161.75,163.350006,163.350006,26725350,13,3,2024,Q1
12-03-2024,175,175.899994,171.449997,172.899994,172.899994,20208400,12,3,2024,Q1
11-03-2024,173.949997,177.5,172.100006,174.25,174.25,22843402,11,3,2024,Q1
07-03-2024,177.350006,178.350006,174,174.600006,174.600006,17880714,7,3,2024,Q1
06-03-2024,176.199997,178.199997,172.100006,177.350006,177.350006,37730619,6,3,2024,Q1
05-03-2024,176.449997,177.300003,174.550003,175.850006,175.850006,21719198,5,3,2024,Q1
04-03-2024,172.199997,176.449997,170.5,175.25,175.25,28643745,4,3,2024,Q1
01-03-2024,167.949997,171.800003,167.399994,169.399994,169.399994,33401242,1,3,2024,Q1
29-02-2024,167.399994,168.449997,164.350006,165.550003,165.550003,52797150,29,2,2024,Q1
28-02-2024,172.5,173.449997,166.699997,167.399994,167.399994,35971734,28,2,2024,Q1
27-02-2024,177.5,178.350006,172.100006,173.25,173.25,27603342,27,2,2024,Q1
26-02-2024,175.899994,178.800003,172.550003,177.5,177.5,36264939,26,2,2024,Q1
23-02-2024,179.699997,180.699997,175.050003,175.850006,175.850006,31342100,23,2,2024,Q1
22-02-2024,181.5,181.5,175.399994,179.699997,179.699997,39618423,22,2,2024,Q1
21-02-2024,189.600006,190.699997,181.100006,182.300003,182.300003,22131487,21,2,2024,Q1
20-02-2024,187.5,189.699997,183.800003,188.75,188.75,34936800,20,2,2024,Q1
19-02-2024,188.600006,190.899994,186.399994,188.5,188.5,30664067,19,2,2024,Q1
16-02-2024,190,194.100006,186.149994,187,187,54056644,16,2,2024,Q1
15-02-2024,185,191.350006,183.5,189.850006,189.850006,70678699,15,2,2024,Q1
14-02-2024,173,184.350006,170.899994,183.550003,183.550003,52764452,14,2,2024,Q1
13-02-2024,174.949997,177.449997,172.350006,174.449997,174.449997,37121416,13,2,2024,Q1
12-02-2024,182.5,184.350006,173.149994,175.399994,175.399994,54071070,12,2,2024,Q1
09-02-2024,193.399994,193.850006,177.75,182.5,182.5,84137345,9,2,2024,Q1
08-02-2024,187.899994,196.800003,186.75,192.399994,192.399994,83103687,8,2,2024,Q1
07-02-2024,188.199997,192.649994,185.050003,186.449997,186.449997,82890137,7,2,2024,Q1
06-02-2024,176.550003,186,171.350006,184.5,184.5,97077698,6,2,2024,Q1
05-02-2024,167.949997,177.199997,164.699997,173.949997,173.949997,101043319,5,2,2024,Q1
02-02-2024,151.899994,166.800003,151.050003,162.899994,162.899994,94675914,2,2,2024,Q1
01-02-2024,148.5,150.699997,147.050003,149.75,149.75,27883335,1,2,2024,Q1
31-01-2024,147.800003,150.100006,146.100006,146.949997,146.949997,27393172,31,1,2024,Q1
30-01-2024,148.399994,152.199997,146.5,147.699997,147.699997,41378967,30,1,2024,Q1
29-01-2024,143.699997,148.399994,143.5,146.699997,146.699997,28420760,29,1,2024,Q1
25-01-2024,145.899994,145.899994,142,143.699997,143.699997,38252600,25,1,2024,Q1
24-01-2024,138.949997,145.25,138.050003,143.449997,143.449997,40122151,24,1,2024,Q1
23-01-2024,151.5,151.800003,137.850006,138.949997,138.949997,38167576,23,1,2024,Q1
19-01-2024,145.100006,149.300003,143.800003,148.649994,148.649994,23970656,19,1,2024,Q1
18-01-2024,143.800003,145.649994,139.899994,144.5,144.5,26958686,18,1,2024,Q1
17-01-2024,143,145.399994,141.550003,144.100006,144.100006,43031636,17,1,2024,Q1
16-01-2024,138.25,144.350006,137.5,143.600006,143.600006,54350562,16,1,2024,Q1
15-01-2024,136.449997,138,135.199997,137.649994,137.649994,22824583,15,1,2024,Q1
12-01-2024,133.449997,135.850006,132.75,135.300003,135.300003,24471509,12,1,2024,Q1
11-01-2024,131.350006,133.899994,131.100006,133.25,133.25,21653666,11,1,2024,Q1
10-01-2024,130.949997,131,128.5,130.550003,130.550003,17547639,10,1,2024,Q1
09-01-2024,134.899994,134.899994,131.550003,131.899994,131.899994,15051378,9,1,2024,Q1
08-01-2024,134,136.100006,132.25,132.649994,132.649994,26199907,8,1,2024,Q1
05-01-2024,132.800003,134.600006,131.550003,132.699997,132.699997,21903222,5,1,2024,Q1
04-01-2024,132,132,128.800003,131.199997,131.199997,23880980,4,1,2024,Q1
03-01-2024,130.550003,133.850006,130.300003,132.699997,132.699997,24221613,3,1,2024,Q1
02-01-2024,131,131.449997,128.600006,130.550003,130.550003,17271309,2,1,2024,Q1
01-01-2024,132.100006,132.5,130,130.300003,130.300003,18629028,1,1,2024,Q1
29-12-2023,129.699997,132.050003,128.300003,129.850006,129.850006,30650133,29,12,2023,Q4
28-12-2023,127,133.949997,126.5,133.25,133.25,54672874,28,12,2023,Q4
27-12-2023,128.399994,128.899994,125.449997,126.599998,126.599998,16455934,27,12,2023,Q4
26-12-2023,123.900002,128.5,123.599998,128.050003,128.050003,30770511,26,12,2023,Q4
22-12-2023,124.25,125,122.099998,123.699997,123.699997,12915880,22,12,2023,Q4
21-12-2023,118,124.5,117.349998,124.150002,124.150002,20805929,21,12,2023,Q4
20-12-2023,125.599998,126.400002,119,120.050003,120.050003,27660494,20,12,2023,Q4
19-12-2023,125,125.949997,124.199997,124.699997,124.699997,22074723,19,12,2023,Q4
18-12-2023,124.449997,125.800003,123.199997,124.349998,124.349998,19345644,18,12,2023,Q4
15-12-2023,120.300003,124.949997,119.650002,123.800003,123.800003,43200717,15,12,2023,Q4
14-12-2023,120.5,120.5,119.349998,120.099998,120.099998,20038925,14,12,2023,Q4
13-12-2023,118.5,119.849998,118.050003,119.650002,119.650002,23660687,13,12,2023,Q4
12-12-2023,118,118.900002,116.900002,117.550003,117.550003,15735665,12,12,2023,Q4
11-12-2023,119.900002,121,116.599998,117.5,117.5,28917089,11,12,2023,Q4
08-12-2023,122.150002,122.449997,117.349998,118.800003,118.800003,22610433,8,12,2023,Q4
07-12-2023,120.300003,122.5,119.550003,121.349998,121.349998,38173544,7,12,2023,Q4
06-12-2023,118.800003,119.949997,117.400002,119.300003,119.300003,31094949,6,12,2023,Q4
05-12-2023,120,120,115.599998,117.699997,117.699997,47272168,5,12,2023,Q4
04-12-2023,114.5,118.150002,113.099998,115.900002,115.900002,50645500,4,12,2023,Q4
01-12-2023,112.849998,113.949997,110.599998,111.25,111.25,24131009,1,12,2023,Q4
30-11-2023,108.550003,112.5,107.099998,111.75,111.75,46269884,30,11,2023,Q4
29-11-2023,108.699997,109.75,107.449997,108.550003,108.550003,36828919,29,11,2023,Q4
28-11-2023,104.699997,108.599998,104.099998,108.199997,108.199997,61127565,28,11,2023,Q4
24-11-2023,104.099998,105.300003,103,103.449997,103.449997,26009963,24,11,2023,Q4
23-11-2023,102,104.199997,100.75,103.800003,103.800003,18589035,23,11,2023,Q4
22-11-2023,101,102.699997,100.349998,101.25,101.25,16652996,22,11,2023,Q4
21-11-2023,103,103.199997,100.849998,101.050003,101.050003,20429383,21,11,2023,Q4
20-11-2023,103,103.949997,102,102.849998,102.849998,16980763,20,11,2023,Q4
17-11-2023,105,106.300003,101.5,102.699997,102.699997,50796419,17,11,2023,Q4
16-11-2023,102,105.150002,101.699997,104.099998,104.099998,43421272,16,11,2023,Q4
15-11-2023,100,102,99.150002,101.699997,101.699997,35721107,15,11,2023,Q4
13-11-2023,98.300003,99.25,97.550003,99,99,23502134,13,11,2023,Q4
10-11-2023,97.849998,98.849998,97.400002,98.050003,98.050003,28403392,10,11,2023,Q4
09-11-2023,104.099998,104.5,102.5,102.949997,97.949997,32091128,9,11,2023,Q4
08-11-2023,105.400002,106.900002,103.050003,103.449997,98.425713,69412828,8,11,2023,Q4
07-11-2023,100,104.300003,98.75,104.050003,98.996574,79534919,7,11,2023,Q4
06-11-2023,97,100.5,96.599998,99,94.191841,63500708,6,11,2023,Q4
03-11-2023,96.5,96.75,95.400002,95.900002,91.242401,34490201,3,11,2023,Q4
02-11-2023,93.849998,96.5,93.300003,95.050003,90.433685,63995437,2,11,2023,Q4
01-11-2023,92,93,90.449997,92.449997,87.959953,54027867,1,11,2023,Q4
31-10-2023,89,90,87.650002,89.699997,85.343513,29025469,31,10,2023,Q4
30-10-2023,87.449997,88.599998,86.75,88.25,83.963936,10175983,30,10,2023,Q4
27-10-2023,86.550003,87.5,86.550003,86.900002,82.679504,6454064,27,10,2023,Q4
26-10-2023,87.550003,87.800003,85.5,86.199997,82.013496,10108394,26,10,2023,Q4
25-10-2023,88.449997,89.199997,86.800003,87.599998,83.345505,9057651,25,10,2023,Q4
23-10-2023,90.300003,90.300003,87.650002,87.949997,83.678505,9592121,23,10,2023,Q4
20-10-2023,90.550003,90.849998,89.5,90.300003,85.914375,8772287,20,10,2023,Q4
19-10-2023,90.150002,90.900002,90.099998,90.650002,86.247375,6724121,19,10,2023,Q4
18-10-2023,92.5,92.5,90.5,90.75,86.342522,11466227,18,10,2023,Q4
17-10-2023,91,92.300003,90.75,91.849998,87.389091,13355267,17,10,2023,Q4
16-10-2023,91,91.150002,90.199997,90.900002,86.485237,8631278,16,10,2023,Q4
13-10-2023,90.300003,91.25,90.050003,90.849998,86.43766,12881848,13,10,2023,Q4
12-10-2023,89.849998,90.699997,89.849998,90.300003,85.914375,9922340,12,10,2023,Q4
11-10-2023,89,90.25,88.650002,89.699997,85.343513,12124613,11,10,2023,Q4
10-10-2023,87.449997,88.550003,87.300003,88.349998,84.059074,9460129,10,10,2023,Q4
09-10-2023,88.449997,88.599998,87,87.449997,83.202789,10345543,9,10,2023,Q4
06-10-2023,90,90,89.349998,89.75,85.391083,8500414,6,10,2023,Q4
05-10-2023,90.449997,90.75,89.199997,89.650002,85.295944,9293183,5,10,2023,Q4
04-10-2023,90,90.150002,88.699997,89.099998,84.772652,10554372,4,10,2023,Q4
03-10-2023,91.400002,91.400002,89.800003,90,85.628944,12491467,3,10,2023,Q4
29-09-2023,90.599998,91.150002,90.25,90.949997,86.532799,7353379,29,9,2023,Q3
28-09-2023,90.800003,91.400002,89.5,89.800003,85.43866,17116633,28,9,2023,Q3
27-09-2023,92.050003,92.400002,90.099998,90.400002,86.009521,17576586,27,9,2023,Q3
26-09-2023,92.199997,92.800003,91.900002,92,87.531807,8786944,26,9,2023,Q3
25-09-2023,92.5,92.599998,91.800003,91.949997,87.484238,10885789,25,9,2023,Q3
22-09-2023,92.800003,93.349998,92,92.25,87.769669,10983768,22,9,2023,Q3
21-09-2023,91.900002,93.150002,91.800003,92.75,88.245384,15173388,21,9,2023,Q3
20-09-2023,92.449997,92.949997,91.400002,91.849998,87.389091,18228395,20,9,2023,Q3
18-09-2023,92.800003,93.400002,91.800003,92.599998,88.102669,17302409,18,9,2023,Q3
15-09-2023,94.349998,94.550003,91.75,91.949997,87.484238,35184771,15,9,2023,Q3
14-09-2023,93.599998,95.099998,93.150002,94.650002,90.053108,16430876,14,9,2023,Q3
13-09-2023,91.900002,93.5,91.349998,93.099998,88.578384,11716054,13,9,2023,Q3
12-09-2023,95.900002,95.900002,91.349998,91.550003,87.103668,21373206,12,9,2023,Q3
11-09-2023,95.5,96,94.099998,95.199997,90.576393,23997873,11,9,2023,Q3
08-09-2023,92.199997,94.949997,91.550003,94,89.434677,29294769,8,9,2023,Q3
07-09-2023,91.449997,91.900002,91.050003,91.699997,87.246376,7697172,7,9,2023,Q3
06-09-2023,91.449997,91.699997,90.5,91.349998,86.913376,8805552,6,9,2023,Q3
05-09-2023,90.550003,91.699997,90.400002,91.349998,86.913376,12849665,5,9,2023,Q3
04-09-2023,89.300003,90.5,89.300003,90.050003,85.676521,13063008,4,9,2023,Q3
01-09-2023,89.349998,90,88.75,89.050003,84.725082,14735373,1,9,2023,Q3
31-08-2023,90.75,91.550003,88.949997,89.099998,84.772652,15918998,31,8,2023,Q3
30-08-2023,91.5,91.5,90.599998,90.75,86.342522,10926964,30,8,2023,Q3
29-08-2023,92.050003,92.400002,91.599998,91.900002,87.436668,6510089,29,8,2023,Q3
28-08-2023,92.25,92.5,91.699997,91.900002,87.436668,6866040,28,8,2023,Q3
25-08-2023,91.949997,93.199997,91.650002,91.800003,87.341522,7021529,25,8,2023,Q3
24-08-2023,91.699997,93.25,91.550003,92.25,87.769669,9936618,24,8,2023,Q3
23-08-2023,91.849998,92,91.199997,91.300003,86.865807,6805550,23,8,2023,Q3
22-08-2023,92.400002,92.400002,91.650002,91.849998,87.389091,5274379,22,8,2023,Q3
21-08-2023,91.300003,92.150002,90.75,92,87.531807,7450923,21,8,2023,Q3
18-08-2023,92.150002,92.349998,91.099998,91.400002,86.960953,7603578,18,8,2023,Q3
17-08-2023,93.300003,93.5,92,92.25,87.769669,6856243,17,8,2023,Q3
16-08-2023,92.599998,93.449997,92.050003,93.300003,88.768677,7026509,16,8,2023,Q3
14-08-2023,93.5,93.550003,91.5,92.599998,88.102669,6762888,14,8,2023,Q3
11-08-2023,94,94.300003,93.349998,93.5,88.958961,9294868,11,8,2023,Q3
10-08-2023,93.900002,94.300003,93.5,93.849998,89.291962,6480305,10,8,2023,Q3
09-08-2023,92.449997,94.050003,92.199997,93.900002,89.339531,9339961,9,8,2023,Q3
08-08-2023,93,93.449997,91.949997,92.349998,87.864807,14652588,8,8,2023,Q3
07-08-2023,92.449997,93,92,92.849998,88.340523,6947500,7,8,2023,Q3
04-08-2023,93.550003,93.900002,92.050003,92.300003,87.817238,10743670,4,8,2023,Q3
03-08-2023,93.900002,94.199997,93.150002,93.5,88.958961,8703991,3,8,2023,Q3
02-08-2023,94.400002,94.650002,93,93.849998,89.291962,16780965,2,8,2023,Q3
01-08-2023,93.800003,94.75,93.300003,94,89.434677,16132927,1,8,2023,Q3
31-07-2023,96,96.199997,93,93.75,89.196815,25418124,31,7,2023,Q3
28-07-2023,96.199997,96.599998,94.25,95.25,90.623962,27278447,28,7,2023,Q3
27-07-2023,100.400002,100.449997,98.099998,98.599998,90.956963,16349608,27,7,2023,Q3
26-07-2023,99.849998,100.199997,98.849998,99.599998,91.879448,14912431,26,7,2023,Q3
25-07-2023,99.949997,100.25,98.699997,99,91.325958,11983867,25,7,2023,Q3
24-07-2023,99.800003,100.699997,99.5,99.849998,92.110069,19073238,24,7,2023,Q3
21-07-2023,98.849998,99.849998,98.599998,99.349998,91.648827,18598910,21,7,2023,Q3
20-07-2023,98.699997,99.300003,98.449997,98.75,91.095337,8940131,20,7,2023,Q3
19-07-2023,98,99.050003,97.699997,98.25,90.634102,15283446,19,7,2023,Q3
18-07-2023,98.050003,98.400002,97.199997,97.599998,90.034477,9527821,18,7,2023,Q3
17-07-2023,97.400002,97.900002,96.900002,97.349998,89.803856,19126927,17,7,2023,Q3
14-07-2023,96.5,97.650002,95.800003,96.599998,89.112,24048036,14,7,2023,Q3
13-07-2023,98.400002,98.699997,96,96.199997,88.742996,11491737,13,7,2023,Q3
12-07-2023,98.25,99.349998,97.699997,97.900002,90.311234,14979586,12,7,2023,Q3
11-07-2023,97.800003,98.900002,96.900002,98.099998,90.49572,17508261,11,7,2023,Q3
10-07-2023,101,101.449997,97.099998,97.400002,89.849991,24042759,10,7,2023,Q3
07-07-2023,99.449997,101.25,98.800003,99.199997,91.510452,37546405,7,7,2023,Q3
06-07-2023,96,98.800003,96,98.599998,90.956963,32778334,6,7,2023,Q3
05-07-2023,95.150002,95.699997,93.400002,95.5,88.097267,14283796,5,7,2023,Q3
04-07-2023,96,96.400002,94.349998,94.650002,87.313156,11918401,4,7,2023,Q3
03-07-2023,91.599998,96.099998,91.300003,95.25,87.866646,32972732,3,7,2023,Q3
30-06-2023,90.949997,91.949997,90.650002,91.300003,84.222832,12595671,30,6,2023,Q2
28-06-2023,89.699997,91.150002,89,90.650002,83.623222,14388441,28,6,2023,Q2
27-06-2023,89.75,90.5,88.900002,89.349998,82.423988,10668117,27,6,2023,Q2
26-06-2023,89.300003,89.949997,88.699997,89.550003,82.608482,10963542,26,6,2023,Q2
23-06-2023,92.300003,92.400002,88.849998,89.300003,82.377861,18134295,23,6,2023,Q2
22-06-2023,92,92.849998,91.75,92,84.868568,9694937,22,6,2023,Q2
21-06-2023,91.949997,92.849998,91.699997,92,84.868568,9499893,21,6,2023,Q2
20-06-2023,91.900002,92.599998,91.300003,91.900002,84.776329,9394894,20,6,2023,Q2
19-06-2023,92.150002,92.849998,91.650002,91.900002,84.776329,6800507,19,6,2023,Q2
16-06-2023,93,93.199997,91.900002,92.150002,85.00695,15146569,16,6,2023,Q2
15-06-2023,93.300003,93.699997,92.599998,92.900002,85.698807,8742159,15,6,2023,Q2
14-06-2023,92.199997,93.5,92,93.150002,85.929428,19246845,14,6,2023,Q2
13-06-2023,92.849998,93.099998,91.699997,91.900002,84.776329,19796495,13,6,2023,Q2
12-06-2023,90.699997,92,90.199997,91.849998,84.730194,10813997,12,6,2023,Q2
09-06-2023,90.199997,91.650002,90.150002,90.300003,83.300346,9921823,9,6,2023,Q2
08-06-2023,90.75,90.849998,89.699997,90.050003,83.069725,10809055,8,6,2023,Q2
07-06-2023,89.550003,91.099998,89.5,90.849998,83.807709,11403972,7,6,2023,Q2
06-06-2023,89.400002,89.800003,88.849998,89.400002,82.470108,5740801,6,6,2023,Q2
05-06-2023,89.900002,90,88.650002,89.25,82.331741,9227005,5,6,2023,Q2
02-06-2023,90.5,90.900002,89.699997,89.800003,82.839104,7123634,2,6,2023,Q2
01-06-2023,90.5,91.150002,89.900002,90.5,83.484848,11770478,1,6,2023,Q2
31-05-2023,90.400002,91.400002,89.550003,90,83.023605,17157711,31,5,2023,Q2
30-05-2023,90,90.949997,89.800003,90.300003,83.300346,9269698,30,5,2023,Q2
29-05-2023,90.300003,90.449997,89.400002,90.050003,83.069725,6891927,29,5,2023,Q2
26-05-2023,89.199997,90.300003,89,90.199997,83.208092,9846321,26,5,2023,Q2
25-05-2023,89.849998,89.849998,88.599998,89.150002,82.239487,9684940,25,5,2023,Q2
24-05-2023,89.099998,89.900002,88.75,89.650002,82.700729,19866440,24,5,2023,Q2
23-05-2023,87.449997,89.900002,86.75,89,82.10112,27392800,23,5,2023,Q2
22-05-2023,86.050003,87.300003,85.300003,87.150002,80.394516,9226502,22,5,2023,Q2
19-05-2023,86,86.25,84.800003,86.050003,79.379791,11201198,19,5,2023,Q2
18-05-2023,87.599998,87.75,85.800003,86,79.333664,16119484,18,5,2023,Q2
17-05-2023,87.800003,88.599998,87.300003,87.550003,80.763512,20861152,17,5,2023,Q2
16-05-2023,85.400002,87.650002,85,87,80.256149,44298431,16,5,2023,Q2
15-05-2023,83.800003,84.550003,83.550003,84.199997,77.673187,7167177,15,5,2023,Q2
12-05-2023,83.849998,84.150002,83.349998,83.550003,77.073578,4700410,12,5,2023,Q2
11-05-2023,84.300003,84.449997,83.800003,83.949997,77.442566,4455253,11,5,2023,Q2
10-05-2023,84.5,84.599998,83.849998,84.25,77.719315,7349573,10,5,2023,Q2
09-05-2023,83.75,84.300003,83.5,84,77.488693,7286472,9,5,2023,Q2
08-05-2023,83,83.449997,82.400002,83.25,76.796829,6051050,8,5,2023,Q2
05-05-2023,83.300003,83.449997,82.400002,82.800003,76.381714,5895640,5,5,2023,Q2
04-05-2023,83.099998,84.5,82.900002,83.300003,76.842957,15811123,4,5,2023,Q2
03-05-2023,82.449997,83.599998,82.449997,82.699997,76.289459,12067736,3,5,2023,Q2
02-05-2023,81.75,82.699997,81.400002,82.150002,75.782097,11768608,2,5,2023,Q2
28-04-2023,80.949997,81.550003,80.400002,81.400002,75.090233,11996476,28,4,2023,Q2
27-04-2023,78.550003,80.75,78.550003,80.449997,74.213867,17036886,27,4,2023,Q2
26-04-2023,78.349998,78.849998,78.150002,78.449997,72.368904,5090493,26,4,2023,Q2
25-04-2023,78.25,78.849998,78.050003,78.449997,72.368904,4656411,25,4,2023,Q2
24-04-2023,78.300003,78.599998,77.949997,78.25,72.18441,7060879,24,4,2023,Q2
21-04-2023,78.75,78.75,77.849998,78.25,72.18441,5001767,21,4,2023,Q2
20-04-2023,78.900002,79.099998,78.099998,78.199997,72.138283,7789377,20,4,2023,Q2
19-04-2023,77.949997,78.75,77.699997,78.550003,72.461151,7940271,19,4,2023,Q2
18-04-2023,77.199997,78.099998,77.199997,78,71.953789,5096362,18,4,2023,Q2
17-04-2023,77.199997,77.449997,76.800003,77.25,71.261925,7736935,17,4,2023,Q2
13-04-2023,78,78.150002,77,77.199997,71.215797,6411454,13,4,2023,Q2
12-04-2023,77.900002,78.199997,77.550003,78,71.953789,4182972,12,4,2023,Q2
11-04-2023,77.800003,78.099998,77.650002,77.900002,71.861534,2998570,11,4,2023,Q2
10-04-2023,77.699997,78.199997,77.400002,77.800003,71.769295,5706517,10,4,2023,Q2
06-04-2023,77.150002,77.849998,76.900002,77.699997,71.67704,5063531,6,4,2023,Q2
05-04-2023,78.050003,78.25,77,77.150002,71.16967,6867318,5,4,2023,Q2
03-04-2023,77.25,78.25,76.900002,77.5,71.492546,11416090,3,4,2023,Q2
31-03-2023,77.300003,78.349998,77.199997,77.900002,71.861534,9748505,31,3,2023,Q1
29-03-2023,76.849998,77.550003,76.650002,76.900002,70.939049,9921198,29,3,2023,Q1
28-03-2023,76.900002,77.400002,75.75,76.900002,70.939049,7446988,28,3,2023,Q1
27-03-2023,78,78.400002,76.75,77.099998,71.12355,4845906,27,3,2023,Q1
24-03-2023,78.849998,79.199997,78,78.400002,72.322777,10269895,24,3,2023,Q1
23-03-2023,79.349998,79.599998,78.800003,79,72.876274,7065528,23,3,2023,Q1
22-03-2023,79.800003,79.949997,79.099998,79.599998,73.429764,8162089,22,3,2023,Q1
21-03-2023,80.800003,81.150002,79.300003,79.550003,73.383636,9942587,21,3,2023,Q1
20-03-2023,79.199997,80.699997,78.699997,80.599998,74.352249,18090005,20,3,2023,Q1
17-03-2023,80.599998,80.849998,78.849998,79.300003,73.153015,22904016,17,3,2023,Q1
16-03-2023,79,80.449997,78.75,79.900002,73.706505,27348566,16,3,2023,Q1
15-03-2023,78.25,79.050003,78,78.599998,72.507278,8183051,15,3,2023,Q1
14-03-2023,77.849998,78.099998,77.25,77.699997,71.67704,8316642,14,3,2023,Q1
13-03-2023,78.5,78.900002,77.650002,77.800003,71.769295,7151999,13,3,2023,Q1
10-03-2023,78.5,79.25,77.5,78.900002,72.784019,6305111,10,3,2023,Q1
